"gutenberg_id" "text"
45755 "extracted a secret hostile intent from everything the baron and his"
45755 "mother now said. Suspicion was beginning to give him remarkable"
45755 "perspicacity sometimes. Instead, therefore, of waiting in the hall, as"
45755 "he had been bidden, he went outside to a spot from which he commanded a"
45755 "view not only of the main entrance but of all the exits from the hotel."
45755 "Something in him scented deception. He hid himself behind a pile of"
45755 "wood, as the Indians do in the books, and when, about half an hour"
45755 "later, he saw his mother actually coming out of a side door carrying a"
45755 "bunch of exquisite roses and followed by the baron, the traitor, he"
45755 "laughed in glee. They seemed to be gay and full of spirits. Were they"
45755 "feeling relieved at having escaped him to be alone with their secret?"
45755 "They laughed as they talked, and turned into the road leading to the"
45755 "woods."
45755 ""
45755 "The moment had come. Edgar, as though mere chance had brought him that"
45755 "way, strolled out from behind the woodpile and walked to meet them, with"
45755 "the utmost composure, allowing himself ample time to feast upon their"
45755 "surprise. When they caught sight of him they were quite taken aback, he"
45755 "saw, and exchanged a glance of astonishment. The child advanced slowly,"
45755 "with an assumed nonchalant air, never removing his mocking gaze from"
45755 "their faces."
45755 ""
45755 "\"Oh, here you are, Eddie. We were looking for you inside,\" his mother"
45755 "said finally."
45755 ""
45755 "\"The shameless liar!\" the child thought, but held his lips set hard,"
45755 "keeping back the secret of his hate. The three stood there irresolutely,"
45755 "one watchful of the others."
45755 ""
45755 "\"Well, let's go on,\" said the woman, annoyed, but resigned, and plucked"
45755 "one of the lovely roses to bite. Her nostrils were quivering, a sign in"
45755 "her of extreme anger. Edgar stood still, as though it were a matter of"
45755 "indifference to him whether they walked on or not, looked up at the sky,"
45755 "waited for them to start, then followed leisurely. The baron made one"
45755 "more attempt."
45755 ""
45755 "\"There's a tennis tournament to-day. Have you ever seen one?\""
45755 ""
45755 "The baron was not worth an answer any more. Edgar merely gave him a"
45755 "scornful look and pursed his lips for whistling. That was his full"
45755 "reply. His hate showed its bared teeth."
45755 ""
45755 "Edgar's unwished-for presence weighed upon the two like a nightmare."
45755 "They felt very like convicts who follow their keeper gritting their"
45755 "teeth and clenching their fists in secret. Edgar neither did nor said"
45755 "anything out of the way, yet he became, every moment, more unbearable"
45755 "to them, with his watchful glances out of great moist eyes and his"
45755 "dogged sullenness which was like a prolonged growl at any attempt they"
45755 "made at an advance."
45755 ""
45755 "\"Go on ahead of us,\" his mother suddenly snapped, made altogether ill at"
45755 "ease by his intent listening to everything she and the baron were"
45755 "saying. \"Don't be hopping right at my toes. It makes me fidgety.\""
45755 ""
45755 "Edgar obeyed. But at every few steps he would face about and stand"
45755 "still, waiting for them to catch up if they had lingered behind, letting"
45755 "his gaze travel over them diabolically and enmeshing them in a fiery net"
45755 "of hate, in which, they felt, they were being inextricably entangled."
45755 "His malevolent silence corroded their good spirits like an acid, his"
45755 "gaze dashed extinguishing gall on their conversation. The baron made no"
45755 "other attempts to court the woman beside him, feeling, infuriatedly,"
45755 "that she was slipping away from him because her fear of that annoying,"
45755 "obnoxious child was cooling the passion he had fanned into a flame with"
45755 "so much difficulty. After repeated unsuccessful attempts at a"
45755 "conversation they jogged along the path in complete silence, hearing"
45755 "nothing but the rustling of the leaves and their own dejected footsteps."
45755 ""
45755 "There was active hostility now in each of the three. The betrayed child"
45755 "perceived with satisfaction how their anger gathered helplessly against"
45755 "his own little, despised person. Every now and then he cast a shrewd,"
45755 "ironic look at the baron's sullen face and saw how he was muttering"
45755 "curses between gritted teeth and had to restrain himself from hurling"
45755 "them out at him. He also observed with sarcastic glee how his mother's"
45755 "fury was mounting and that both of them were longing for an opportunity"
45755 "to attack him and send him away, or render him innocuous. But he gave"
45755 "them no opening, the tactics of his hate had been prepared too well in"
45755 "advance and left no spots exposed."
45755 ""
45755 "\"Let us go back,\" his mother burst out, feeling she could no longer"
45755 "control herself and that she must do something, if only cry out, under"
45755 "the imposition of this torture."
45755 ""
45755 "\"A pity,\" said Edgar quietly, \"it's so lovely.\""
45755 ""
45755 "The other two realized the child was making fun of them, but they dared"
45755 "not retort, their tyrant having learned marvellously in two days the"
45755 "supreme art of self-control. Not a quiver in his face betrayed his"
45755 "mordant irony. Without another word being spoken they retraced the long"
45755 "way back to the hotel."
45755 ""
45755 "When Edgar and his mother were alone together in her room, her"
45755 "excitement was still seething. She tossed her gloves and parasol down"
45755 "angrily. Edgar did not fail to note these signs and was aware that her"
45755 "electrified nerves would seek to discharge themselves, but he courted"
45755 "an outburst and remained in her room on purpose. She paced up and down,"
45755 "seated herself, drummed on the table with her fingers, and jumped up"
45755 "again."
45755 ""
45755 "\"How untidy you look. You go around filthy. It's a disgrace. Aren't you"
45755 "ashamed of yourself--a boy of your age!\""
45755 ""
45755 "Without a word of opposition Edgar went to his mother's toilet table and"
45755 "washed and combed himself. His cold, obdurate silence and the ironic"
45755 "quiver of his lips drove her to a frenzy. Nothing would have satisfied"
45755 "her so much as to give him a sound beating."
45755 ""
45755 "\"Go to your room,\" she screamed, unable to endure his presence a second"
45755 "longer. Edgar smiled and left the room."
45755 ""
45755 "How the two trembled before him! How they dreaded every moment in his"
45755 "presence, the merciless grip of his eyes! The worse they felt the more"
45755 "he gloated, and the more challenging became his satisfaction. Edgar"
45755 "tortured the two defenceless creatures with the almost animal cruelty of"
45755 "children. The baron, because he had not given up hope of playing a trick"
45755 "on the lad and was thinking of nothing but the goal of his desires,"
45755 "could still contain his anger, but Edgar's mother was losing her hold"
45755 "upon herself and kept constantly slipping. It was a relief to her to be"
45755 "able to shriek at him."
45755 ""
45755 "\"Don't play with your fork,\" she cried at table. \"You're an ill-bred"
45755 "monkey. You don't deserve to be in the company of grown-up people.\""
45755 ""
45755 "Edgar smiled, with his head tipped a trifle to one side. He knew his"
45755 "mother's outburst was a sign of desperation and took pride in having"
45755 "made her betray herself. His manner and glance were now as composed as a"
45755 "physician's. In previous days he might have answered back rudely so as"
45755 "to annoy her. But hate teaches many things, and quickly. How he kept"
45755 "quiet, and still kept quiet, and still kept quiet, until his mother,"
45755 "under the pressure of his silence, began to scream. She could stand it"
45755 "no longer. When they rose from table and Edgar with his matter-of-course"
45755 "air of attachment preceded to follow her and the baron, her pent-up"
45755 "anger suddenly burst out. She cast prudence to the winds and let out the"
45755 "truth. Tortured by his crawling presence she reared like a horse"
45755 "pestered by crawling flies."
45755 ""
45755 "\"Why do you keep tagging after me like a child of three? I don't want"
45755 "you around us all the time. Children should not always be with their"
45755 "elders. Please remember that. Spend an hour or two by yourself for once."
45755 "Read something, or do whatever you want. Leave me alone. You make me"
45755 "nervous with your creepy ways and that disgusting hang-dog air of"
45755 "yours!\""
45755 ""
45755 "He had wrested it from her at last--the confession! He smiled, while the"
45755 "baron and his mother seemed embarrassed. She swung about, turning her"
45755 "back, and was about to leave, in a fury with herself for having admitted"
45755 "so much to her little son, when Edgar's voice came, saying coolly:"
45755 ""
45755 "\"Papa does not want me to be by myself here. He made me promise not to"
45755 "be wild, and to stay with you.\" Edgar emphasized \"Papa,\" having noticed"
45755 "on the previous occasion when he used the word that it had had a"
45755 "paralyzing effect upon both of them. In some way or other, therefore, he"
45755 "inferred, his father must be implicated in this great mystery and must"
45755 "have a secret power over them, because the very mention of him seemed to"
45755 "frighten and distress them. They said nothing this time either. They"
45755 "laid down their arms."
45755 ""
45755 "The mother left the room with the baron, and Edgar followed behind, not"
45755 "humbly like a servitor, but hard, strict, inexorable, like a guard over"
45755 "prisoners, rattling the chains against which they strained in vain."
45755 "Hate had steeled his child's strength. He, the ignorant one, was"
45755 "stronger than the two older people whose hands were held fast by the"
45755 "great secret."
45755 ""
45755 ""
45755 ""
45755 ""
45755 "<CHAPTER IX"
45755 "THE LIARS>"
45755 ""
45755 ""
45755 ""
45755 "Time was pressing. The baron's holiday would soon come to an end, and"
45755 "the few days that remained must be exploited to the full. There was no"
45755 "use, both he and Edgar's mother felt, trying to break down the excited"
45755 "child's pertinacity. So they resorted to the extreme measure of"
45755 "disgraceful evasion and flight, merely to escape for an hour or two from"
45755 "under his yoke."
45755 ""
45755 "\"Please take these letters and have them registered at the post-office,\""
45755 "his mother said to Edgar in the hall, while the baron was outside"
45755 "ordering a cab. Edgar, remembering that until then his mother had sent"
45755 "the hotel boys on her errands, was suspicious. Were they hatching"
45755 "something against him? He hesitated."
45755 ""
45755 "\"Where will you wait for me?\""
45755 ""
45755 "\"Here.\""
45755 ""
45755 "\"For sure?\""
45755 ""
45755 "\"Yes.\""
45755 ""
45755 "\"Now be sure to. Don't leave before I come back. You'll wait right here"
45755 "in the hall, won't you?\" In the consciousness of his superiority he had"
45755 "adopted a commanding tone with his mother. Many things had changed since"
45755 "the day before yesterday."
45755 ""
45755 "At the door he encountered the baron, to whom he spoke for the first"
45755 "time in two days."
45755 ""
45755 "\"I am going to the post-office to register these letters. My mother is"
45755 "waiting for me. Please do not go until I come back.\""
45755 ""
45755 "The baron hastened past him."
45755 ""
45755 "\"All right. We'll wait.\""
45755 ""
45755 "Edgar ran at top speed to the post-office, where he had to wait while a"
45755 "man ahead of him asked a dozen silly questions. Finally his turn came,"
45755 "and at last he was free to run back to the hotel, which he reached just"
45755 "in time to see the couple driving off. He turned rigid with anger, and"
45755 "had the impulse to pick up a stone and throw it at them. So they had"
45755 "escaped him after all, but by what a mean, contemptible lie! He had"
45755 "discovered the day before that his mother lied, but that she could so"
45755 "wantonly disregard a definite, expressed promise, shattered his last"
45755 "remnant of confidence. He could not understand life at all any more, now"
45755 "that he realized that the words which he had thought clothed a reality"
45755 "were nothing more than bursting bubbles. But what a dreadful secret it"
45755 "must be that drove grown-up people to such lengths, to lie to him, a"
45755 "child, and to steal away like criminals! In the books he had read, men"
45755 "deceived and murdered one another for money, power, empire, but what"
45755 "was the motive here? What were his mother and the baron after? Why did"
45755 "they hide from him? What were they, with their lies, trying to conceal?"
45755 "He racked his brain for answers to the riddle. Vaguely he divined that"
45755 "this secret was the bolt which, when unlocked, opened the door to let"
45755 "out childhood, and to master it meant to be grown up, to be a man at"
45755 "last. Oh, to know what it was! But he could no longer think clearly. His"
45755 "rage at their having escaped him was like a fire that sent scorching"
45755 "smoke into his eyes and kept him from seeing."
45755 ""
45755 "He ran to the woods and in the nick of time reached a quiet dark spot,"
45755 "where no one could see him, and burst into tears."
45755 ""
45755 "\"Liars! Dogs! Mean--mean--mean!\""
45755 ""
45755 "He felt he must scream the words out to relieve himself of his frenzy."
45755 "All the pent-up rage, impatience, annoyance, curiosity, impotence, and"
45755 "the sense of betrayal of the last few days, which he had suppressed in"
45755 "the fond belief that he was an adult and must behave like an adult, now"
45755 "gushed from him in a fit of weeping and sobbing. It was the final crying"
45755 "spell of his childhood. For the last time he was giving in to the bliss"
45755 "of weeping like a woman. In that moment of uncontrolled fury his tears"
45755 "washed away his whole childhood, trust, love, credulity, respect."
45755 ""
45755 "The lad who returned to the hotel was different from the child that had"
45755 "left it. He was cool and level-headed. He went first to his room and"
45755 "washed his face carefully so that the two should not enjoy the triumph"
45755 "of seeing the traces of his tears. Then he planned his strategy and"
45755 "waited patiently, without the least agitation."
45755 ""
45755 "There happened to be a good many guests in the hall when the carriage"
45755 "pulled up at the door. Two gentlemen were playing chess, a few others"
45755 "were reading their papers, and a group of ladies sat together talking."
45755 "Edgar sat among them quietly, a trifle pale, with wavering glances. When"
45755 "his mother and the baron appeared in the doorway, rather embarrassed at"
45755 "encountering him so soon, and began to stammer out their excuses"
45755 "prepared in advance, he confronted them calmly, and said to the baron in"
45755 "a tone of challenge:"
45755 ""
45755 "\"I have something to say to you, sir.\""
45755 ""
45755 "\"Very well, later, a little later.\""
45755 ""
45755 "Edgar, pitching his voice louder and enunciating every word clearly and"
45755 "distinctly, said, so that everyone in the hall could hear:"
45755 ""
45755 "\"No, now. You behaved like a villain. You knew my mother was waiting for"
45755 "me, and you----\""
45755 ""
45755 "\"Edgar!\" cried his mother, feeling all glances upon her, and swooped"
45755 "down on him. But Edgar, realizing that she wanted to shout him down,"
45755 "screamed at the top of his voice:"
45755 ""
45755 "\"I say again, in front of everybody, you lied, you lied disgracefully."
45755 "It was a dirty trick.\""
45755 ""
45755 "The baron went white, the people stared, some laughed. The mother"
45755 "clutched the boy, who was quivering with excitement, and stammered out"
45755 "hoarsely:"
45755 ""
45755 "\"Go right up to your room, or I'll give you a beating right here in"
45755 "front of everybody.\""
45755 ""
45755 "But Edgar had already calmed down. He regretted he had been so violent"
45755 "and was discontented with himself that he had not coolly challenged the"
45755 "baron as he had intended to do. But his anger had been stronger than his"
45755 "will. He turned and walked to the staircase leisurely, with an air of"
45755 "perfect composure."
45755 ""
45755 "\"You must excuse him,\" the mother still went on, stammering, confused by"
45755 "the rather wicked glances fixed upon her, \"he's a nervous child, you"
45755 "know.\""
45755 ""
45755 "She was afraid of nothing so much as a scandal, and she knew she must"
45755 "assume innocence. Instead, therefore, of taking to instant flight, she"
45755 "went up to the desk and asked for her mail and made several other"
45755 "inquiries before rustling up the stairs as though nothing had happened."
45755 "But behind her, she was quite conscious, she had left a wake of"
45755 "whispered comment and suppressed giggling. On the first landing she"
45755 "hesitated, the rest of the steps she mounted more slowly. She was always"
45755 "unequal to a serious situation and was afraid of the inevitable"
45755 "explanation with Edgar. She was guilty, she could not deny that, and she"
45755 "dreaded the child's curious gaze, which paralyzed her and filled her"
45755 "with uncertainty. In her timidity she decided to try gentleness, because"
45755 "in a battle the excited child, she knew, was the stronger."
45755 ""
45755 "She turned the knob gently. Edgar was sitting there quiet and cool, his"
45755 "eyes, turned upon her at her entrance, not even betraying curiosity. He"
45755 "seemed to be very sure of himself."
45755 ""
45755 "\"Edgar,\" she began, in the motherliest of tones, \"what got into you? I"
45755 "was ashamed of you. How can one be so ill-bred, especially a child to a"
45755 "grown-up person? You must ask the baron's pardon at once.\""
45755 ""
45755 "\"I will not.\""
45755 ""
45755 "As he spoke Edgar was looking out of the window, and his words might"
45755 "have been meant for the trees. His sureness was beginning to astonish"
45755 "his mother."
45755 ""
45755 "\"Edgar, what's the matter with you? You're so different from what you"
45755 "were. You used to be a good, sensible child with whom a person could"
45755 "reason. And all at once you act as though the devil had got into you."
45755 "What have you got against the baron? You liked him so much at first. He"
45755 "was so nice to you.\""
45755 ""
45755 "\"Yes, because he wanted to make your acquaintance.\""
45755 ""
45755 "\"Nonsense. How can you think anything like that?\""
45755 ""
45755 "The child flared up."
45755 ""
45755 "\"He's a liar. He's false through and through. Whatever he does is"
45755 "calculated and common. He wanted to get to know you, so he made friends"
45755 "with me and promised me a dog. I don't know what he promised you, or why"
45755 "he's so friendly with you, but he wants something of you, too, mamma,"
45755 "positively he does. If he didn't, he wouldn't be so polite and friendly."
45755 "He's a bad man. He lies. Just take a good look at him once, and see how"
45755 "false his eyes are. Oh, I hate him!\""
45755 ""
45755 "\"Edgar, how can you talk like that!\" She was confused and did not know"
45755 "what to reply. The feeling stirred in her that the child was right."
45755 ""
45755 "\"Yes, he's a bad man, you can't make me believe he isn't. You must see"
45755 "he is. Why is he afraid of me? Why does he try to keep out of my way?"
45755 "Because he knows I can see through him and his badness.\""
45755 ""
45755 "\"How can you talk like that?\" she kept protesting feebly. Her brain"
45755 "seemed to have dried up."
45755 ""
45755 "All of a sudden a great fear came upon her, whether of the baron or the"
45755 "boy, she knew not. Edgar saw that his warning was taking effect, and he"
45755 "was lured on to win her over to his side and have a comrade in his hate"
45755 "and hostility toward the baron. He went over to her gently, put his arms"
45755 "about her, and said in a voice flattering with the excitement quivering"
45755 "in it:"
45755 ""
45755 "\"Mamma, you yourself must have noticed that it isn't anything good that"
45755 "he wants. He's made you quite different. You're the one that's changed,"
45755 "not I. He set you against me just to have you to himself. I'm sure he"
45755 "means to deceive you. I don't know what he promised you, but whatever it"
45755 "is, he doesn't intend to keep his promise. You ought to be careful of"
45755 "him. A man who will lie to one person will lie to another person, too."
45755 "He's a bad, bad man. You mustn't trust him.\""
45755 ""
45755 "Edgar's voice, soft and almost tearful, seemed to speak out of her own"
45755 "heart. Since the day before an uncomfortable feeling had been rising in"
45755 "her which told her the same, with growing emphasis. But she was ashamed"
45755 "to tell her own child he was right, and she took refuge, as so many do"
45755 "when under the stress of overwhelming feeling, in rude rejoinder. She"
45755 "straightened herself up."
45755 ""
45755 "\"Children don't understand such things. You have no right to mix into"
45755 "such matters. You must behave yourself. That's all.\""
45755 ""
45755 "Edgar's face congealed again."
45755 ""
45755 "\"Very well. I have warned you.\""
45755 ""
45755 "\"Then you won't ask the baron's pardon?\""
45755 ""
45755 "\"No.\""
45755 ""
45755 "They stood confronting each other, and the mother knew her authority was"
45755 "at stake."
45755 ""
45755 "\"Then you will stay up here and eat by yourself, and you won't be"
45755 "allowed to come to table and sit with us until you have asked his"
45755 "pardon. I'll teach you manners. You won't budge from this room until I"
45755 "give you permission to, do you hear?\""
45755 ""
45755 "Edgar smiled. That cunning smile seemed to be part of his lips now."
45755 "Inwardly he was angry at himself. How foolish to have let his heart run"
45755 "away with him again and to have tried to warn her, the liar."
45755 ""
45755 "His mother rustled out without giving him another glance. That caustic"
45755 "gaze of his frightened her. The child had become an absolute annoyance"
45755 "to her since she realized that he had his eyes open and said the very"
45755 "things she did not want to know or hear. It was uncanny to have an inner"
45755 "voice, her conscience, dissevered from herself, incorporated in her"
45755 "child, going about as her child, warning her and making fun of her."
45755 "Until then the child had stayed alongside of her life, as an ornament,"
45755 "a toy, a thing to love and have confidence in, now and then perhaps a"
45755 "burden, but always something that floated along in the same current as"
45755 "her own life, keeping even pace with it. For the first time this"
45755 "something reared itself up and opposed her will. A feeling akin to hate"
45755 "mingled itself in her thoughts of her child now. And yet, as she was"
45755 "descending the stairs, a little tired, childish voice came from her own"
45755 "breast, saying, \"You ought to be careful of him.\""
45755 ""
45755 "On one of the landings was a mirror. The gleam of it struck her eyes,"
45755 "and she paused to scrutinize herself questioningly. She looked deeper"
45755 "and deeper into her own face until the lips of her image parted in a"
45755 "light smile and formed themselves as if to utter a dangerous word. The"
45755 "voice within her was still speaking, but she threw back her shoulders as"
45755 "though to shake off all those invisible thoughts gave her reflection in"
45755 "the glass a bright glance, caught up her skirt, and descended the rest"
45755 "of the stairs with the determined manner of a player who has tossed his"
45755 "last coin down on the table."
45755 ""
45755 ""
45755 ""
45755 ""
45755 "<CHAPTER X"
45755 "ON THE TRAIL>"
45755 ""
45755 ""
45755 ""
45755 "The waiter, after serving Edgar with dinner in his room, closed and"
45755 "locked the door behind him. The child started up in a rage. His mother's"
45755 "doings! She must have given orders for him to be locked in like a"
45755 "vicious beast."
45755 ""
45755 "\"What's going on downstairs,\" he brooded grimly, \"while I am locked in"
45755 "up here? What are they talking about, I wonder? Is the mystery taking"
45755 "place, and am I missing it? Oh, this secret that I scent all around me"
45755 "when I am with grown-ups, this thing that they shut me out from at"
45755 "night, and that makes them lower their voices when I come upon them"
45755 "unawares, this great secret that has been near me for days, close at"
45755 "hand, yet still out of reach. I've done everything to try to get at"
45755 "it.\""
45755 ""
45755 "Edgar recalled the time when he had pilfered books from his father's"
45755 "library and had read them, and found they contained the mystery, though"
45755 "he could not understand it. There must be some sort of seal, he"
45755 "concluded, either in himself or in the others that had first to be"
45755 "removed before the mystery could be fathomed. He also recalled how he"
45755 "had begged the servant-girl to explain the obscure passages in the books"
45755 "and she had only laughed at him."
45755 ""
45755 "\"Dreadful,\" he thought, \"to be a child, full of curiosity, and yet not"
45755 "to be allowed even to ask for information, always to be ridiculed by the"
45755 "grown-ups, as if one were a stupid good-for-nothing. But never mind, I'm"
45755 "going to find it out, and very soon, I feel sure I will. Already part of"
45755 "it is in my hands, and I mean not to let go till I hold the whole of"
45755 "it.\""
45755 ""
45755 "He listened to find out if anyone were coming to the room. Outside, the"
45755 "trees were rustling in a strong breeze, which caught up the silvery"
45755 "mirror of the moonlight and dashed it in shivering bits through the"
45755 "network of the branches."
45755 ""
45755 "\"It can't be anything good that they intend to do, else they wouldn't"
45755 "have used such mean little lies to get me out of their way. Of course,"
45755 "they're laughing at me, the miserable creatures, because they're rid of"
45755 "me at last. But I'll be the one to laugh next. How stupid of me to allow"
45755 "myself to be locked in this room and give them a moment to themselves,"
45755 "instead of sticking to them like a burr and watching their every move. I"
45755 "know the grown-ups are always incautious, and _they_ will be giving"
45755 "themselves away, too. Grown-ups think we're still babies and always go"
45755 "to sleep at night. They forget we can pretend to be asleep and can go on"
45755 "listening, and we can make out we're stupid when we're really very"
45755 "bright.\""
45755 ""
45755 "Edgar smiled to himself sarcastically when at this point his thoughts"
45755 "reverted to the birth of a baby cousin. The family in his presence had"
45755 "pretended to be surprised, and he had known very well they were not"
45755 "surprised, because for weeks he had heard them, at night when they"
45755 "thought he was asleep, discussing the coming event. And he resolved to"
45755 "fool his mother and the baron in the same way."
45755 ""
45755 "\"Oh, if only I could peep through the key-hole and watch them while they"
45755 "fancy they're alone and safe. Perhaps it would be a good idea to ring,"
45755 "and the boy would come and open the door and ask what I want. Or I could"
45755 "make a terrible noise smashing things, and then they'd unlock the door"
45755 "and I'd slip out.\""
45755 ""
45755 "On second thought he decided against either plan, as incompatible with"
45755 "his pride. No one should see how contemptibly he had been treated, and"
45755 "he would wait till the next day."
45755 ""
45755 "From beneath his window came a woman's laugh. Edgar started. Perhaps it"
45755 "was his mother laughing. She had good cause to laugh and make fun of the"
45755 "helpless little boy who was locked up when he was a nuisance and thrown"
45755 "into a corner like a bundle of rags. He leaned, circumspectly out of the"
45755 "window and looked. No, it wasn't his mother, but one of a group of gay"
45755 "girls teasing a boy."
45755 ""
45755 "In looking out Edgar observed that his window was not very high above"
45755 "the ground, and instantly it occurred to him to jump down and go spy on"
45755 "his mother and the baron. He was all fire with the joy of his resolve,"
45755 "feeling that now he had the great secret in his grasp. There was no"
45755 "danger in it. No people were passing by--and with that he had jumped"
45755 "out. Nothing but the light crunch of the gravel under his feet to betray"
45755 "his action."
45755 ""
45755 "In these two days, stealing around and spying had become the delight of"
45755 "his life, and intense bliss, mingled with a faint tremor of alarm,"
45755 "filled him now as he tiptoed around the outside of the hotel, carefully"
45755 "avoiding the lights. He looked first into the dining-room. Their seats"
45755 "were empty. From window to window he went peeping, always outside the"
45755 "hotel for fear if he went inside he might run up against them in one of"
45755 "the corridors. Nowhere were they to be seen, and he was about to give up"
45755 "hope when he saw two shadows emerge from a side entrance--he shrank and"
45755 "drew back into the dark--and his mother and her inseparable escort came"
45755 "out."
45755 ""
45755 "In the nick of time, he thought. What were they saying? He couldn't"
45755 "hear, they were talking in such low voices and the wind was making such"
45755 "an uproar in the trees. His mother laughed. It was a laugh he had never"
45755 "before heard from her, a peculiarly sharp, nervous laugh, as though she"
45755 "had suddenly been tickled. It made a curious impression on the boy and"
45755 "rather startled him."
45755 ""
45755 "\"But if she laughs,\" he thought, \"it can't be anything dangerous,"
45755 "nothing very big and mighty that they are concealing from me.\" He was a"
45755 "trifle disillusioned. \"Yet, why were they leaving the hotel? Where were"
45755 "they going alone together in the night?\""
45755 ""
45755 "Every now and then great drifts of clouds obscured the moon, and the"
45755 "darkness was then so intense that one could scarcely see the white road"
45755 "at one's feet, but soon the moon would emerge again and robe the"
45755 "landscape in a sheet of silver. In one of the moments when the whole"
45755 "countryside was flooded in brilliance Edgar saw the two silhouettes"
45755 "going down the road, or rather one silhouette, so close did they cling"
45755 "together, as if in terror. But where were they going? The fir-trees"
45755 "groaned, the woods were all astir, uncannily, as though from a wild"
45755 "chase in their depths."
45755 ""
45755 "\"I will follow them,\" thought Edgar. \"They cannot hear me in all this"
45755 "noise.\""
45755 ""
45755 "Keeping to the edge of the woods, in the shadow, from which he could"
45755 "easily see them on the clear white road, he tracked them relentlessly,"
45755 "blessing the wind for making his footsteps inaudible and cursing it for"
45755 "carrying away the sound of their talk. It was not until he heard what"
45755 "they said that he could be sure of learning the secret."
45755 ""
45755 "The baron and his companion walked on without any misgivings. They felt"
45755 "all alone in the wide resounding night and lost themselves in their"
45755 "growing excitement, never dreaming that on the high edges of the road,"
45755 "in the leafy darkness, every movement of theirs was being watched, and a"
45755 "pair of eyes was clutching them in a wild grip of hate and curiosity."
45755 ""
45755 "Suddenly they stood still, and Edgar, too, instantly stopped and pressed"
45755 "close up against a tree, in terror that they might turn back and reach"
45755 "the hotel before him, so that his mother would discover his room was"
45755 "empty and learn that she had been followed. Then he would have to give"
45755 "up hope of ever wresting the secret from them. But the couple hesitated."
45755 "Evidently there was a difference of opinion between them. Fortunately at"
45755 "that moment the moon was shining undimmed by clouds, and he could see"
45755 "everything clearly. The baron pointed to a side-path leading down into"
45755 "the valley, where the moonlight descended, not in a broad flood of"
45755 "brilliance, but only in patches filtering here and there through the"
45755 "heavy foliage."
45755 ""
45755 "\"Why does he want to go down there?\" thought Edgar."
45755 ""
45755 "His mother, apparently, refused to take the path, and the baron was"
45755 "trying to persuade her. Edgar could tell from his gestures that he was"
45755 "talking emphatically. The child was alarmed. What did this man want of"
45755 "his mother? Why did he attempt--the villain!--to drag her into the dark?"
45755 "From his books, to him the world, came live memories of murder and"
45755 "seduction and sinister crime. There, he had it, the baron meant to"
45755 "murder her. That was why he had kept him, Edgar, at a distance, and"
45755 "enticed her to this lonely spot. Should he cry for help? Murder! He"
45755 "wanted to shriek, but his throat and lips were dry and no sound issued"
45755 "from his mouth. His nerves were tense as a bow-string, he could scarcely"
45755 "stand upright on his shaking knees, and he put out his hand for support,"
45755 "when, crack, crack! a twig snapped in his grasp."
45755 ""
45755 "At the sound of the breaking twig the two turned about in alarm and"
45755 "stared into the darkness. Edgar clung to the tree, his little body"
45755 "completely wrapped in obscurity, quiet as death. Yet they seemed to have"
45755 "been frightened."
45755 ""
45755 "\"Let's go home,\" he could now hear his mother say anxiously, and the"
45755 "baron, who, evidently, was also upset, assented. Pressed close against"
45755 "each other, they walked back very slowly. Their embarrassment was"
45755 "Edgar's good fortune. He got down on all fours and crept, tearing his"
45755 "hands and clothes on the brambles, through the undergrowth to the turn"
45755 "of the woods, from where he ran breathlessly back to the hotel and up"
45755 "the stairs to his room. Luckily the key was sticking on the outside, and"
45755 "in one second he was in his room lying on the bed, where he had to rest"
45755 "a few moments to give his pounding heart a chance to quiet down. After"
45755 "two or three minutes he got up and looked out of the window to await"
45755 "their return."
45755 ""
45755 "They must have been walking very slowly indeed. It took them an"
45755 "eternity. Circumspectly he peeped out of the shadowed frame. There, at"
45755 "length, they came at a snail's pace, the moonlight shining on their"
45755 "clothes. They looked like ghosts in the greenish shimmer, and the"
45755 "delicious horror came upon him again whether it really might have been a"
45755 "murder, and what a dreadful catastrophe he had averted by his presence."
45755 "He could clearly see their faces, which looked chalky in the white"
45755 "light. His mother had an expression of rapture that in her was strange"
45755 "to him, while the baron looked hard and dejected. Probably because he"
45755 "had failed in carrying out his purpose."
45755 ""
45755 "They were very close to the hotel now, but it was not until they reached"
45755 "the steps that their figures separated from each other. Would they look"
45755 "up? Edgar waited eagerly. No."
45755 ""
45755 "\"They have forgotten all about me,\" he thought wrathfully, and then, in"
45755 "triumph, \"but I haven't forgotten you. You think I am asleep or"
45755 "non-existent, but you'll find out you're mistaken. I'll watch every"
45755 "step you take until I have got the secret out of you, you villain, the"
45755 "dreadful secret that keeps me awake nights. I'll tear the strings that"
45755 "tie you two together. I am not going to go to sleep.\""
45755 ""
45755 "As the couple entered the doorway, their shadows mingled again in one"
45755 "broad band that soon dwindled and disappeared. And once more the space"
45755 "in front of the hotel lay serene in the moonlight, like a meadow of"
45755 "snow."
45755 ""
45755 ""
45755 ""
45755 ""
45755 "<CHAPTER XI"
45755 "THE SURPRISE ATTACK>"
45755 ""
45755 ""
45755 ""
45755 "Edgar moved away from the window, breathing heavily, in a shiver of"
45755 "horror. A gruesome mystery of this sort had never touched his life"
45755 "before, the bookish world of thrilling adventure, excitement, deception"
45755 "and murder having always belonged to the same realm as the wonderland of"
45755 "fairy tales, the realm of dreams, far away, in the unreal and"
